	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
7217	4469	62263.0	3148	not total weird out notion cinema communitytherapi spectacl quit hit home disori forc	2.0
7218	4472	142705.0	7746	shanghai ghetto applaud find new angl tireless stori might want think twice befor book passag	2.5
7219	4522	138934.0	7530	noth attract	1.0
7220	4571	94908.0	4953	wonder lush morvern callar pure punk existenti ms ramsay cowrit liana dognini dramat alan warner novel felt like answer irvin welsh book trainspot	3.0
7221	4621	108022.0	5715	funni triumphant move documentari	4.0
7222	4625	31309.0	1463	plod peevish gimmicki	0.5
7223	4644	65969.0	3346	even digress funni	3.0
7224	4648	152864.0	8343	ha moment almost mani subplot	3.0
7225	4708	52953.0	2625	thought rever portrait essenti subcultur rule regard love famili govern hierarchi	4.0
7226	4767	2683.0	103	epic also tragedi record tenaci human fighter wa also prison lrb ultim victim rrb histori	3.0
7227	4776	80952.0	4172	unruli adolesc boy yearn adventur chanc prove hi worth	2.0
7228	4787	136034.0	7349	though stori hackney charact fresh modesti transcend predica	3.0
7229	4828	118004.0	6304	admir director abel ferrara may reliev hi latest featur r xma mark modest encourag return form	4.0
7230	4839	552.0	21	best indi year far	4.0
7231	4847	125316.0	6734	whenev think figur out late marriag throw loop	3.0
7232	4848	21618.0	967	whole heap noth core thi slight comingofagecomingout tale	0.5
7233	4864	16792.0	726	superior plotlin nt quit enough drag along dead lrb water rrb weight	1.0
7234	4881	11240.0	484	warren stumbl in search emot life experi neglect over year	2.0
7235	4912	98930.0	5189	disreput exquisit trap dampen lacklust script substandard perform	1.0
7236	4974	37106.0	1759	pretenti in way verg amateurish	0.0
7237	4978	138566.0	7506	simon fun funki look artifici creation in world thrive artifici	3.5
7238	5001	98461.0	5161	coy exhilar realli solid perform ving rhame wesley snipe	3.0
7239	5011	88436.0	4596	also believ resid evil not	2.0
7240	5046	152287.0	8310	warm in love yet unforgivingli inconsist depict everyday peopl relax in perfect quiet pace proud in messag	4.0
7241	5077	82011.0	4231	talki artifici opaqu interest technic exercis tediou pictur	1.5
7242	5091	126285.0	6788	red dragon less baroqu showi hannib less emot affect silenc	2.0
7243	5105	17304.0	752	movi load good intent in hi zeal squeez action emot alltoofamiliar dramat arc holocaust escap stori minac drain hi movi individu	1.0
7244	5112	126476.0	6801	first five minut talk til end year	3.0
7245	5115	54280.0	2698	wilco fan great time movi win band few new convert too	4.0
7246	5116	10683.0	453	littl intens littl less charm would save thi film world hurt	1.0
7247	5136	110157.0	5834	cheesiest monster thi side horror spoof nt like induc sleep fright	0.0
7248	5144	150513.0	8202	whi want quit honestli nt care	1.0
7249	5164	124076.0	6662	biggest problem lrb veri sluggish pace rrb never realli see esther blossom actress even though talent suppos grow	1.0
7250	5196	153706.0	8394	audaciousimposs yet compel	3.0
7251	5200	155211.0	8497	reno doe in thankless situat film ricochet humor violenc back ryoko hirosu make us wonder alway like	2.0
7252	5213	50275.0	2473	never seen first two film in seri ca nt compar friday next noth would chang fact load clam left in broil sun good three day	0.0
7253	5220	37856.0	1800	intellig realist portray test boundari	3.333333333333333
7254	5227	62760.0	3174	entertain enough noth new	1.0
7255	5236	136547.0	7383	often case ambiti eager firsttim filmmak mr murray prolif director music video stuff hi debut plot comfort hold	1.0
7256	5257	47039.0	2294	impenetr insuffer ball pseudophilosoph twaddl	1.0
7257	5285	105032.0	5549	director todd solondz ha made movi critic reaction hi two previou movi hi respons charact creat	3.0
7258	5340	26052.0	1192	heat moment prevail	3.0
7259	5350	140747.0	7636	although doe nt alway hang togeth violenc whimsi nt combin easili cherish certainli nt dull	2.0
7260	5436	121669.0	6520	critic never rise abov easi cynic potshot moral bankrupt charact	1.0
7261	5451	55756.0	2789	john doe heroic nt condon one film star recent said tortuou comment perfectli illustr pictur moral schizophrenia	2.0
7262	5466	135413.0	7313	in fact quit fun in place	3.0
7263	5480	78097.0	4019	britney perform not fault	2.0
7264	5484	88030.0	4573	wherea oliv stone conspiraci thriller jfk wa long intric starstud visual flashi interview assassin draw consider power simplic	3.0
7265	5487	43875.0	2126	harmless fun	3.0
7266	5499	51323.0	2528	disney cinderella prove dream wish heart make cinderella ii prove nightmar wish studio wallet make	1.0
7267	5508	117856.0	6294	heroic tale persist sure win viewer heart	4.0
7268	5546	123699.0	6643	highli spirit imagin kid movi broach neoaugustinian theolog god stuck in heaven becaus afraid hi bestknown creation	4.0
7269	5586	141228.0	7661	want macdowel charact retriev husband ask whether person odyssey trump carnag claim mani live around	2.0
7270	5588	40652.0	1946	enigma lack	1.0
7271	5590	130038.0	7003	lack in substanc make up in heart	3.0
7272	5631	104577.0	5523	mr zhang subject matter degre least quintessenti american hi approach storytel might call iranian	2.0
7273	5649	145033.0	7878	not difficult spot culprit earlyon in thi predict thriller	2.0
7274	5655	142809.0	7751	not onli doe thoroughli formula film repres total exemplifi middleoftheroad mainstream also repres glossi hollywood laziest	0.0
7275	5723	111425.0	5912	realli salut writerdirector hanek lrb adapt elfried jelinek novel rrb make film nt nearli graphic much power brutal shock difficult watch	2.0
7276	5768	84621.0	4378	open ouzo	2.0
7277	5874	1610.0	60	transform one lrb shakespear rrb deepest tragedi smart new comedi	3.0
7278	5890	84690.0	4382	rare bird ship news befor attempt made transplant hollywood star newfoundland wild soil rock onc resist intrus	2.0
7279	5893	55197.0	2752	wellwritten sexi beast not glorious flippant lock stock two smoke barrel stylish moodi except wellact	3.0
7280	5935	101808.0	5359	doe nt contain half excit balto quarter fun toy stori 2	1.0
7281	5977	89364.0	4646	certain sexi underlin even dullest tangent	3.0
7282	5982	10592.0	448	eric schaeffer ha accomplish never may not strictli speak qualifi revolutionari	2.0
7283	5994	135747.0	7334	in mani way perfect festiv film calm selfassur portrait small town regret love duti friendship appeal storytel instinct slightli liter filmgo audienc	3.5
7284	6009	102707.0	5411	sayl ha eye way peopl differ ethnic talk outsid group	3.0
7285	6010	39045.0	1864	leigh nt break new ground know daili grind kill love	3.0
7286	6026	123416.0	6626	charact never sketch leav ani true emot connect identif frustratingli out reach	0.0
7287	6078	45074.0	2189	cho time priceless	4.0
7288	6080	16256.0	702	film determin treat charact weak strong fallibl human not caricatur care delin cost inevit conflict human urg institut concern selfpreserv	3.0
7289	6103	127880.0	6879	halloween thi visual unapp	0.0
7290	6129	58424.0	2944	hate feel slime in name high art	0.0
7291	6132	62838.0	3180	fifti year fact world polit situat seem littl differ lrb director phillip rrb noyc bring out allegori remark skill	4.0
7292	6156	2777.0	107	one recent memori thought film art ethic cost moral compromis	4.0
7293	6168	86533.0	4481	long befor over think 51 way leav thi loser	0.0
7294	6171	132824.0	7162	delight quirki movi made curl broom nt	2.0
7295	6192	34414.0	1616	loud brash mainli unfunni high school comedi	0.0
7296	6207	56086.0	2807	not easi film	2.0
7297	6248	133702.0	7213	ladi duke smart romant drama dare depict french revolut aristocrat perspect	3.0
7298	6318	4278.0	163	ani creaturefeatur fan know cross toxic chemic bunch exot creatur get lot run around scream death	2.0
7299	6319	119939.0	6415	inuit masterpiec give goosebump uncanni tale love commun discord justic unfold	4.0
7300	6338	150345.0	8189	humor heartfelt dougla mcgrath version nichola nicklebi left feel refresh hope	4.0
7301	6371	152758.0	8336	come out video perfect cure insomnia	0.0
7302	6403	84868.0	4389	grand fart come director begin resembl someon crazi french grandfath	0.0
7303	6404	148736.0	8092	express face reminisc gong li vivid person like zhang ziyi	3.0
7304	6406	5104.0	200	movi heavyhand screenplay navig fast fade pompos pretenti	2.0
7305	6423	127219.0	6842	delici delic funni look resid copenhagen neighborhood cope befuddl complic life	3.0
7306	6433	73658.0	3767	noth exactli wrong not nearli enough right	1.5
7307	6434	121969.0	6539	bizarr curios memor mainli way fritter away potenti interest subject matter via banal script unimpress act indiffer direct	1.0
7308	6449	125944.0	6766	like titl charact esther kahn unusu unfortun also irrit	1.0
7309	6461	60609.0	3062	wanton slipperi corpu amiabl jerk reshap physic time space would make great piec watch kid use introduc video art	4.0
7310	6487	144168.0	7826	want movi time trip 1960 version far smoother ride	1.0
7311	6495	20076.0	891	unfold one polit audaci film recent decad ani countri especi franc	3.0
7312	6503	123683.0	6642	passabl enough shootout in ok court hous life type flick	2.0
7313	6529	40812.0	1956	grant hoult carri movi becaus believ peopl flaw assur wrong thing scare admit much may realli need compani	3.0
7314	6544	147006.0	8002	normal rohmer talki film fascin move hi set past reli histor text lose rich character make hi film memor	1.0
7315	6550	107769.0	5696	admit baffl jason x	1.0
7316	6562	17746.0	769	huge accomplish slice hitchcockian suspens	3.0
7317	6648	113297.0	6020	real snooz	0.0
7318	6712	53196.0	2640	disney ransack archiv quickbuck sequel	1.0
7319	6713	97496.0	5099	lux in eighti doe great combin act narrat jewish grandmoth subject take us film part biographi part entertain part histori	4.0
7320	6756	115150.0	6134	anim game phenomenon peak three year ago actual die slow death poor qualiti pokemon 4 ever ani indic	0.0
7321	6793	76947.0	3957	exactli titl impli lusti boister utterli charm	3.0
7322	6799	89596.0	4660	uncompromis let hi camera observ record live women torn apart legaci abus	2.0
7323	6801	23293.0	1056	delight unpredict hilari comedi wonder perform tug heart in way utterli transcend gender label	4.0
7324	6814	147614.0	8033	film brilliantli shine charact direct intellig accomplish	4.0
7325	6829	151159.0	8241	lrb allen rrb manag breath life thi somewhat tire premis	3.0
7326	6840	149274.0	8123	too much movi feel contriv filmmak worri stori would nt work without gimmick	1.0
7327	6843	146880.0	7992	move care happen in 1915 armenia	2.5
7328	6863	132734.0	7156	see analyz feel better alreadi	3.0
7329	6961	35600.0	1678	cut core actual mean face fear girl in world boy boy truli in love girl ride big metaphor wave life wherev take	4.0
7330	6993	29880.0	1385	like extrem actionpack film hint humor tripl x mark spot	3.0
7331	7071	76896.0	3954	warn resist temptat in thi film blunt challeng offer no easi reward stay clean	2.0
7332	7089	83074.0	4288	shreve grace dual narr get clunki screen keep get torn away compel histor tale lesscompel soap opera	1.0
7333	7098	100772.0	5294	cinemat equival patron bar favor pretenti untal artist enjoy moan cruel fate	1.0
7334	7099	4654.0	177	thi children film in truest sens	3.0
7335	7136	101260.0	5323	children christian otherwis deserv hear full stori jonah despair in agon catch22 glori even spend year tri comprehend	3.0
7336	7150	77571.0	3990	equilibrium movi oppos manifesto realli realli stupid	0.0
7337	7219	80383.0	4142	everi often film come along insan stupid aw in mani way watch leav giddi	1.0
7338	7268	143224.0	7775	nt bit earli in hi career director barri sonnenfeld homag	1.0
7339	7293	129752.0	6984	schnitzler film ha great hook clever bit welldrawn standard issu charact still onli partli satisfi	2.0
7340	7296	131932.0	7112	move tale love destruct in unexpect place unexamin live	3.0
7341	7302	14459.0	623	hour half joy solo perform	3.0
7342	7314	61835.0	3126	movi stori much schmidt no matter view selfreflect cautionari tale	2.0
7343	7321	87747.0	4556	real visual charg filmmak strong erot spark crucial lipread sequenc	3.0
7344	7338	107525.0	5683	leav french truli captur terrifi angst modern work man without turn film cheap thriller dumb comedi sappi melodrama	4.0
7345	7345	24393.0	1109	fear put sleep bewild artsi often pointless visual	1.0
7346	7348	54808.0	2729	never not fulli	2.0
7347	7384	150076.0	8174	roadtrip drama too mani wrong turn	0.6666666666666666
7348	7386	90368.0	4703	beauti angri sad curiou sick poetri marqui de sade gone in pastel landscap	3.0
7349	7387	107032.0	5653	predict manipul stinker	0.5
7350	7388	33555.0	1574	overli familiar scenario made fresh intellig screenplay grip perform in thi lowbudget videoshot debut indi effort	3.0
7351	7445	115725.0	6167	confluenc kiddi entertain sophist wit symbol graphic design	3.0
7352	7486	38649.0	1842	nt complex enough hold interest	1.0
7353	7496	70561.0	3597	howard appreci brown hi write clearli wellmean sincer movi would imposs sit not support cast	2.0
7354	7499	76316.0	3920	one film effect aspect tchaikovski soundtrack neurasthen regret	2.0
7355	7523	43529.0	2106	big impact	2.5
7356	7528	52539.0	2601	watch two actor play intens restraint treat	3.0
7357	7540	151498.0	8262	ooz condescens everi pore	2.0
7358	7571	88377.0	4592	too bad maggio could nt come up better script	1.0
7359	7598	10970.0	468	friday next kind film could onli made africanamerican becaus broad racial insensit toward africanamerican	1.0
7360	7601	42688.0	2061	not even felinni would know make thi italian freakshow	0.0
7361	7681	92447.0	4814	sa da tay	2.0
7362	7691	126861.0	6821	no longer possess lackofattent span seventeen no troubl sit blade ii	3.0
7363	7705	51504.0	2536	noholdsbar cinemat treat	4.0
7364	7709	42823.0	2068	labut wa fun hi charact tortur psycholog talk genit in public	2.0
7365	7727	51865.0	2559	jacquot strategi allow hi cast benefit abl give full perform demonstr vividli beauti power opera resid primarili in music	3.0
7366	7779	83997.0	4340	even harri strong effort script give littl effect probe lear soulstrip breakdown	2.0
7367	7809	127443.0	6855	manag accomplish few sequel equal origin in way even better	3.0
